group_id_hex,group_label,target_addr,first_opcode,first_opcode_name,linear_commands_sampled,known_commands,unknown_or_unparsed_commands,semantic_tags,dominant_classes,opcode_histogram,stopped_by
29,EventScriptGroup_29,$B4C447,$09,StartNestedScriptSlot,3,3,0,objeto_cc,script_control:2 special_unknown:1,$09:1 $38:1 $10:1,stop_or_wait_opcode_$10
29,EventScriptGroup_29,$B4C4B8,$D8,Unknown,1,0,1,controle_basico,unknown:1,$D8:1,unknown_opcode_$D8
2A,EventScriptGroup_2A,$B4C4D8,$1A,CCStateChange3,11,11,0,objeto_cc,cc_state_object:5 script_control:3 unknown:2 special_unknown:1,$1B:3 $13:2 $0D:2 $1A:1 $37:1 $41:1 $10:1,stop_or_wait_opcode_$10
2A,EventScriptGroup_2A,$B4C504,$24,TimeOfDayPalette,3,2,1,flags_memoria,time_rng_palette:1 flags_values:1 unknown:1,$24:1 $48:1 $C5:1,unknown_opcode_$C5
2B,EventScriptGroup_2B,$B4C524,$1A,CCStateChange3,9,9,0,objeto_cc,cc_state_object:3 script_control:3 unknown:2 special_unknown:1,$13:2 $0D:2 $1A:1 $1B:1 $37:1 $41:1 $10:1,stop_or_wait_opcode_$10
2B,EventScriptGroup_2B,$B4C548,$68,Unknown,1,0,1,controle_basico,unknown:1,$68:1,unknown_opcode_$68
2C,EventScriptGroup_2C,$B4C568,$1A,CCStateChange3,7,7,0,objeto_cc,cc_state_object:3 script_control:2 unknown:1 special_unknown:1,$1A:1 $13:1 $1B:1 $0D:1 $37:1 $41:1 $10:1,stop_or_wait_opcode_$10
2C,EventScriptGroup_2C,$B4C584,$A4,Unknown,1,0,1,controle_basico,unknown:1,$A4:1,unknown_opcode_$A4
2D,EventScriptGroup_2D,$B4C5A4,$07,SetPlayerDirection,19,19,0,"objeto_cc, transicao_tela, player_anim",unknown:11 script_control:4 player_camera_motion:1 screen_transition:1 special_unknown:1 cc_state_object:1,$0D:11 $12:2 $07:1 $09:1 $11:1 $38:1 $13:1 $1A:1,next_entry_boundary
2D,EventScriptGroup_2D,$B4C5F4,$14,JumpIfFlagSet,2,1,1,flags_memoria,conditional:1 unknown:1,$14:1 $C6:1,unknown_opcode_$C6
2E,EventScriptGroup_2E,$B4C614,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
2E,EventScriptGroup_2E,$B4C6F1,$11,ChangeGameState2,2,1,1,transicao_tela,screen_transition:1 unknown:1,$11:1 $C7:1,unknown_opcode_$C7
2F,EventScriptGroup_2F,$B4C711,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
2F,EventScriptGroup_2F,$B4C7C3,$E3,Unknown,1,0,1,controle_basico,unknown:1,$E3:1,unknown_opcode_$E3
30,EventScriptGroup_30,$B4C7E3,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
30,EventScriptGroup_30,$B4C9F9,$19,SetAnimation,17,16,1,"audio, item_dinheiro, player_anim",items_money:14 player_camera_motion:1 audio:1 unknown:1,$3F:14 $19:1 $00:1 $B4:1,unknown_opcode_$B4
31,EventScriptGroup_31,$B4CA19,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
31,EventScriptGroup_31,$B4CB3F,$5F,Unknown,1,0,1,controle_basico,unknown:1,$5F:1,unknown_opcode_$5F
32,EventScriptGroup_32,$B4CB5F,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
32,EventScriptGroup_32,$B4CD56,$76,Unknown,1,0,1,controle_basico,unknown:1,$76:1,unknown_opcode_$76
33,EventScriptGroup_33,$B4CD76,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
33,EventScriptGroup_33,$B4CECA,$EA,Unknown,1,0,1,controle_basico,unknown:1,$EA:1,unknown_opcode_$EA
34,EventScriptGroup_34,$B4CEEA,$47,SetValueShort,4,3,1,"flags_memoria, audio",flags_values:2 audio:1 unknown:1,$47:2 $00:1 $B4:1,unknown_opcode_$B4
34,EventScriptGroup_34,$B4D011,$31,CowRelated,2,1,1,animal,animals:1 unknown:1,$31:1 $D0:1,unknown_opcode_$D0
35,EventScriptGroup_35,$B4D031,$47,SetValueShort,3,2,1,"flags_memoria, audio",flags_values:1 audio:1 unknown:1,$47:1 $00:1 $B4:1,unknown_opcode_$B4
35,EventScriptGroup_35,$B4D160,$80,Unknown,1,0,1,controle_basico,unknown:1,$80:1,unknown_opcode_$80
36,EventScriptGroup_36,$B4D180,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
36,EventScriptGroup_36,$B4D2CC,$EC,Unknown,1,0,1,controle_basico,unknown:1,$EC:1,unknown_opcode_$EC
37,EventScriptGroup_37,$B4D2EC,$47,SetValueShort,4,3,1,"flags_memoria, audio",flags_values:2 audio:1 unknown:1,$47:2 $00:1 $B4:1,unknown_opcode_$B4
37,EventScriptGroup_37,$B4D447,$67,Unknown,1,0,1,controle_basico,unknown:1,$67:1,unknown_opcode_$67
38,EventScriptGroup_38,$B4D467,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
38,EventScriptGroup_38,$B4D531,$51,Unknown,1,0,1,controle_basico,unknown:1,$51:1,unknown_opcode_$51
39,EventScriptGroup_39,$B4D551,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
39,EventScriptGroup_39,$B4D772,$92,Unknown,1,0,1,controle_basico,unknown:1,$92:1,unknown_opcode_$92
3A,EventScriptGroup_3A,$B4D792,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
3A,EventScriptGroup_3A,$B4D863,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
3A,EventScriptGroup_3A,$B4DA22,$42,ChangeMoney,2,1,1,item_dinheiro,items_money:1 unknown:1,$42:1 $DC:1,unknown_opcode_$DC
3B,EventScriptGroup_3B,$B4DA42,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
3B,EventScriptGroup_3B,$B4DB0A,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
3B,EventScriptGroup_3B,$B4DCCD,$ED,Unknown,1,0,1,controle_basico,unknown:1,$ED:1,unknown_opcode_$ED
3C,EventScriptGroup_3C,$B4DCED,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
3C,EventScriptGroup_3C,$B4DE3E,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
3C,EventScriptGroup_3C,$B4DF94,$B4,Unknown,1,0,1,controle_basico,unknown:1,$B4:1,unknown_opcode_$B4
3D,EventScriptGroup_3D,$B4DFB4,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
3D,EventScriptGroup_3D,$B4E0F8,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
3D,EventScriptGroup_3D,$B4E200,$20,JumpIf018F,2,1,1,controle_basico,script_control:1 unknown:1,$20:1 $FF:1,unknown_opcode_$FF
3E,EventScriptGroup_3E,$B4E220,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
3E,EventScriptGroup_3E,$B4E3FF,$1F,CCStateChange5D,2,1,1,objeto_cc,cc_state_object:1 unknown:1,$1F:1 $E4:1,unknown_opcode_$E4
3F,EventScriptGroup_3F,$B4E41F,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
3F,EventScriptGroup_3F,$B4E5F4,$14,JumpIfFlagSet,2,1,1,flags_memoria,conditional:1 unknown:1,$14:1 $E7:1,unknown_opcode_$E7
40,EventScriptGroup_40,$B4E614,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
40,EventScriptGroup_40,$B4E7AF,$CF,Unknown,1,0,1,controle_basico,unknown:1,$CF:1,unknown_opcode_$CF
41,EventScriptGroup_41,$B4E7CF,$47,SetValueShort,3,2,1,"flags_memoria, audio",flags_values:1 audio:1 unknown:1,$47:1 $00:1 $B4:1,unknown_opcode_$B4
41,EventScriptGroup_41,$B4E989,$A9,Unknown,1,0,1,controle_basico,unknown:1,$A9:1,unknown_opcode_$A9
42,EventScriptGroup_42,$B4E9A9,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
42,EventScriptGroup_42,$B4EBA1,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
42,EventScriptGroup_42,$B4ECB4,$00,AudioRelated,96,96,0,audio,audio:96,$00:96,max_commands
43,EventScriptGroup_43,$B58020,$14,JumpIfFlagSet,22,21,1,"flags_memoria, objeto_cc",conditional:7 cc_state_object:7 script_control:5 flags_values:2 unknown:1,$12:5 $14:4 $1A:4 $15:2 $23:2 $16:1 $41:1 $2D:1 $1F:1 $CD:1,unknown_opcode_$CD
43,EventScriptGroup_43,$B584DA,$14,JumpIfFlagSet,22,21,1,"flags_memoria, objeto_cc",conditional:7 cc_state_object:7 script_control:5 flags_values:2 unknown:1,$12:5 $14:4 $1A:4 $15:2 $23:2 $16:1 $41:1 $2D:1 $1F:1 $83:1,unknown_opcode_$83
43,EventScriptGroup_43,$B58990,$14,JumpIfFlagSet,26,25,1,"flags_memoria, objeto_cc",cc_state_object:9 conditional:7 script_control:5 flags_values:2 time_rng_palette:1 special_unknown:1 unknown:1,$12:5 $14:4 $1A:4 $15:2 $41:2 $23:2 $16:1 $2D:1 $1F:1 $1E:1 $01:1 $04:1,unknown_opcode_$68
43,EventScriptGroup_43,$B58E4E,$14,JumpIfFlagSet,81,80,1,"dialogo, flags_memoria, objeto_cc, transicao_tela",conditional:36 script_control:16 cc_state_object:15 dialog_text:10 flags_values:2 screen_transition:1 unknown:1,$12:16 $14:12 $1C:10 $41:9 $15:7 $16:6 $45:6 $43:5 $1A:4 $23:2 $2D:1 $1F:1,unknown_opcode_$55
43,EventScriptGroup_43,$B59313,$14,JumpIfFlagSet,22,21,1,"flags_memoria, objeto_cc",conditional:7 cc_state_object:7 script_control:5 flags_values:2 unknown:1,$12:5 $14:4 $1A:4 $15:2 $23:2 $16:1 $41:1 $2D:1 $1F:1 $C4:1,unknown_opcode_$C4
43,EventScriptGroup_43,$B597D1,$F1,Unknown,1,0,1,controle_basico,unknown:1,$F1:1,unknown_opcode_$F1
44,EventScriptGroup_44,$B597F1,$14,JumpIfFlagSet,96,96,0,"dialogo, flags_memoria, objeto_cc",conditional:35 script_control:25 dialog_text:22 cc_state_object:11 time_rng_palette:3,$12:25 $1C:22 $15:14 $14:9 $41:8 $16:5 $45:4 $17:3 $18:3 $1A:2 $2D:1,max_commands
44,EventScriptGroup_44,$B599EB,$14,JumpIfFlagSet,96,96,0,"dialogo, flags_memoria, objeto_cc",conditional:34 script_control:26 dialog_text:23 cc_state_object:10 time_rng_palette:3,$12:25 $1C:23 $15:13 $14:9 $41:7 $16:5 $45:4 $17:3 $18:3 $1A:2 $09:1 $2D:1,max_commands
44,EventScriptGroup_44,$B59BE3,$15,JumpIfEquals,96,96,0,"dialogo, flags_memoria, objeto_cc",conditional:34 script_control:25 dialog_text:23 cc_state_object:11 time_rng_palette:3,$12:25 $1C:23 $15:13 $14:9 $41:8 $16:5 $45:4 $17:3 $18:3 $1A:2 $2D:1,max_commands
44,EventScriptGroup_44,$B59DD3,$14,JumpIfFlagSet,96,96,0,"dialogo, flags_memoria, objeto_cc",conditional:34 script_control:25 dialog_text:23 cc_state_object:11 time_rng_palette:3,$12:25 $1C:23 $15:13 $14:9 $41:8 $16:5 $45:4 $17:3 $18:3 $1A:2 $2D:1,max_commands
44,EventScriptGroup_44,$B59FCA,$14,JumpIfFlagSet,96,96,0,"dialogo, flags_memoria, objeto_cc",conditional:35 script_control:25 dialog_text:22 cc_state_object:11 time_rng_palette:3,$12:23 $1C:22 $15:14 $14:9 $41:8 $16:5 $45:4 $17:3 $18:3 $09:2 $1A:2 $2D:1,max_commands
44,EventScriptGroup_44,$B5A1E5,$05,SetPlayerPosition,2,1,1,player_anim,player_camera_motion:1 unknown:1,$05:1 $A4:1,unknown_opcode_$A4
45,EventScriptGroup_45,$B5A205,$14,JumpIfFlagSet,51,50,1,"dialogo, flags_memoria, objeto_cc",script_control:16 conditional:13 cc_state_object:10 dialog_text:9 time_rng_palette:2 unknown:1,$12:15 $1C:9 $1A:4 $18:4 $16:3 $14:2 $15:2 $45:2 $22:2 $2D:2 $41:2 $17:2,unknown_opcode_$52
45,EventScriptGroup_45,$B5A2FD,$45,JumpIfBetweenValue,13,13,0,flags_memoria,script_control:7 conditional:6,$12:6 $14:5 $45:1 $10:1,stop_or_wait_opcode_$10
45,EventScriptGroup_45,$B5A407,$45,JumpIfBetweenValue,8,8,0,flags_memoria,conditional:6 script_control:2,$14:5 $45:1 $12:1 $10:1,stop_or_wait_opcode_$10
45,EventScriptGroup_45,$B5A484,$14,JumpIfFlagSet,51,50,1,"dialogo, flags_memoria, objeto_cc",script_control:16 conditional:13 cc_state_object:10 dialog_text:9 time_rng_palette:2 unknown:1,$12:15 $1C:9 $1A:4 $18:4 $16:3 $14:2 $15:2 $45:2 $22:2 $2D:2 $41:2 $17:2,unknown_opcode_$53
45,EventScriptGroup_45,$B5A57C,$45,JumpIfBetweenValue,13,13,0,flags_memoria,script_control:7 conditional:6,$12:6 $14:5 $45:1 $10:1,stop_or_wait_opcode_$10
45,EventScriptGroup_45,$B5A686,$45,JumpIfBetweenValue,8,8,0,flags_memoria,conditional:6 script_control:2,$14:5 $45:1 $12:1 $10:1,stop_or_wait_opcode_$10
45,EventScriptGroup_45,$B5A703,$23,SetFlag,2,1,1,flags_memoria,flags_values:1 unknown:1,$23:1 $A7:1,unknown_opcode_$A7
46,EventScriptGroup_46,$B5A723,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
46,EventScriptGroup_46,$B5A73D,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
46,EventScriptGroup_46,$B5A757,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
46,EventScriptGroup_46,$B5A771,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
46,EventScriptGroup_46,$B5A78B,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
46,EventScriptGroup_46,$B5A7A5,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
46,EventScriptGroup_46,$B5A7BF,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
46,EventScriptGroup_46,$B5A7D9,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
46,EventScriptGroup_46,$B5A7F3,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
46,EventScriptGroup_46,$B5A80D,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
46,EventScriptGroup_46,$B5A827,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
46,EventScriptGroup_46,$B5A841,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
46,EventScriptGroup_46,$B5A85D,$00,AudioRelated,2,1,1,audio,audio:1 unknown:1,$00:1 $B4:1,unknown_opcode_$B4
46,EventScriptGroup_46,$B5AC6E,$AE,Unknown,1,0,1,controle_basico,unknown:1,$AE:1,unknown_opcode_$AE
47,EventScriptGroup_47,$B5ACAE,$23,SetFlag,3,2,1,"flags_memoria, audio",flags_values:1 audio:1 unknown:1,$23:1 $00:1 $B4:1,unknown_opcode_$B4
47,EventScriptGroup_47,$B5ACDE,$23,SetFlag,3,2,1,"flags_memoria, audio",flags_values:1 audio:1 unknown:1,$23:1 $00:1 $B4:1,unknown_opcode_$B4
47,EventScriptGroup_47,$B5AD25,$47,SetValueShort,5,4,1,"flags_memoria, audio",flags_values:3 audio:1 unknown:1,$47:2 $23:1 $00:1 $B4:1,unknown_opcode_$B4
47,EventScriptGroup_47,$B5AFF9,$23,SetFlag,3,2,1,"flags_memoria, audio",flags_values:1 audio:1 unknown:1,$23:1 $00:1 $B4:1,unknown_opcode_$B4
47,EventScriptGroup_47,$B5B050,$58,Unknown,1,0,1,controle_basico,unknown:1,$58:1,unknown_opcode_$58
47,EventScriptGroup_47,$B5B261,$23,SetFlag,3,2,1,"flags_memoria, audio",flags_values:1 audio:1 unknown:1,$23:1 $00:1 $B4:1,unknown_opcode_$B4
47,EventScriptGroup_47,$B5B2B8,$58,Unknown,1,0,1,controle_basico,unknown:1,$58:1,unknown_opcode_$58
47,EventScriptGroup_47,$B5B501,$58,Unknown,1,0,1,controle_basico,unknown:1,$58:1,unknown_opcode_$58
47,EventScriptGroup_47,$B5B834,$23,SetFlag,3,2,1,"flags_memoria, audio",flags_values:1 audio:1 unknown:1,$23:1 $00:1 $B4:1,unknown_opcode_$B4
47,EventScriptGroup_47,$B5B87B,$58,Unknown,1,0,1,controle_basico,unknown:1,$58:1,unknown_opcode_$58
47,EventScriptGroup_47,$B5BBFA,$23,SetFlag,3,2,1,"flags_memoria, audio",flags_values:1 audio:1 unknown:1,$23:1 $00:1 $B4:1,unknown_opcode_$B4
47,EventScriptGroup_47,$B5BC45,$58,Unknown,1,0,1,controle_basico,unknown:1,$58:1,unknown_opcode_$58
47,EventScriptGroup_47,$B5BEDE,$23,SetFlag,3,2,1,"flags_memoria, audio",flags_values:1 audio:1 unknown:1,$23:1 $00:1 $B4:1,unknown_opcode_$B4
47,EventScriptGroup_47,$B5BF1A,$58,Unknown,1,0,1,controle_basico,unknown:1,$58:1,unknown_opcode_$58
47,EventScriptGroup_47,$B5C1BD,$58,Unknown,1,0,1,controle_basico,unknown:1,$58:1,unknown_opcode_$58
47,EventScriptGroup_47,$B5C442,$23,SetFlag,3,2,1,"flags_memoria, audio",flags_values:1 audio:1 unknown:1,$23:1 $00:1 $B4:1,unknown_opcode_$B4
47,EventScriptGroup_47,$B5C489,$23,SetFlag,3,2,1,"flags_memoria, audio",flags_values:1 audio:1 unknown:1,$23:1 $00:1 $B4:1,unknown_opcode_$B4
47,EventScriptGroup_47,$B5C4BA,$47,SetValueShort,5,4,1,"flags_memoria, audio",flags_values:3 audio:1 unknown:1,$47:2 $23:1 $00:1 $B4:1,unknown_opcode_$B4
47,EventScriptGroup_47,$B5C5D3,$23,SetFlag,3,2,1,"flags_memoria, audio",flags_values:1 audio:1 unknown:1,$23:1 $00:1 $B4:1,unknown_opcode_$B4
47,EventScriptGroup_47,$B5C608,$23,SetFlag,3,2,1,"flags_memoria, audio",flags_values:1 audio:1 unknown:1,$23:1 $00:1 $B4:1,unknown_opcode_$B4
47,EventScriptGroup_47,$B5C648,$23,SetFlag,3,2,1,"flags_memoria, audio",flags_values:1 audio:1 unknown:1,$23:1 $00:1 $B4:1,unknown_opcode_$B4
47,EventScriptGroup_47,$B5C679,$47,SetValueShort,4,3,1,"flags_memoria, audio",flags_values:2 audio:1 unknown:1,$47:1 $23:1 $00:1 $B4:1,unknown_opcode_$B4
47,EventScriptGroup_47,$B5C793,$23,SetFlag,3,2,1,"flags_memoria, audio",flags_values:1 audio:1 unknown:1,$23:1 $00:1 $B4:1,unknown_opcode_$B4
47,EventScriptGroup_47,$B5C7DE,$23,SetFlag,3,2,1,"flags_memoria, audio",flags_values:1 audio:1 unknown:1,$23:1 $00:1 $B4:1,unknown_opcode_$B4
47,EventScriptGroup_47,$B5C8AF,$23,SetFlag,3,2,1,"flags_memoria, audio",flags_values:1 audio:1 unknown:1,$23:1 $00:1 $B4:1,unknown_opcode_$B4
47,EventScriptGroup_47,$B5C8EE,$23,SetFlag,3,2,1,"flags_memoria, audio",flags_values:1 audio:1 unknown:1,$23:1 $00:1 $B4:1,unknown_opcode_$B4
47,EventScriptGroup_47,$B5CA00,$23,SetFlag,3,2,1,"flags_memoria, audio",flags_values:1 audio:1 unknown:1,$23:1 $00:1 $B4:1,unknown_opcode_$B4
47,EventScriptGroup_47,$B5CA3D,$23,SetFlag,3,2,1,"flags_memoria, audio",flags_values:1 audio:1 unknown:1,$23:1 $00:1 $B4:1,unknown_opcode_$B4
47,EventScriptGroup_47,$B5CAA2,$23,SetFlag,4,3,1,"flags_memoria, audio",flags_values:2 audio:1 unknown:1,$23:1 $47:1 $00:1 $B4:1,unknown_opcode_$B4
47,EventScriptGroup_47,$B5CB13,$23,SetFlag,3,2,1,"flags_memoria, audio",flags_values:1 audio:1 unknown:1,$23:1 $00:1 $B4:1,unknown_opcode_$B4
47,EventScriptGroup_47,$B5CB69,$10,DisableCCSlotStop,1,1,0,controle_basico,script_control:1,$10:1,stop_or_wait_opcode_$10
