group,label,entry,script_target,command_index,command_addr,opcode,relation,symbol,bit_or_value,extra
$06,EventScriptGroup_06,3,$B3D6CF,35,$B3D771,$15,read_condition,$80091E,eq_$06,
$06,EventScriptGroup_06,3,$B3D6CF,36,$B3D778,$15,read_condition,$80091E,eq_$19,
$06,EventScriptGroup_06,3,$B3D6CF,37,$B3D77F,$15,read_condition,$80091E,eq_$49,
$06,EventScriptGroup_06,3,$B3D6CF,38,$B3D786,$1C,dialog_text_id,Text_$0200,mode_$00,
$06,EventScriptGroup_06,3,$B3D6CF,40,$B3D78D,$1C,dialog_text_id,Text_$03B4,mode_$00,
$06,EventScriptGroup_06,3,$B3D6CF,43,$B3D79A,$1C,dialog_text_id,Text_$03B2,mode_$00,
$06,EventScriptGroup_06,3,$B3D6CF,46,$B3D7A7,$1C,dialog_text_id,Text_$0212,mode_$00,
$06,EventScriptGroup_06,3,$B3D6CF,49,$B3D7B4,$14,read_condition,$7F1F64,bit_$05,
$06,EventScriptGroup_06,3,$B3D6CF,50,$B3D7BB,$1C,dialog_text_id,Text_$0157,mode_$00,
$06,EventScriptGroup_06,3,$B3D6CF,52,$B3D7C2,$1C,dialog_text_id,Text_$0162,mode_$00,
$06,EventScriptGroup_06,4,$B3D7C9,2,$B3D7CE,$14,read_condition,$7F1F6C,bit_$02,
$06,EventScriptGroup_06,4,$B3D7C9,3,$B3D7D5,$14,read_condition,$7F1F6C,bit_$03,
$06,EventScriptGroup_06,4,$B3D7C9,8,$B3D7E9,$14,read_condition,$7F1F66,bit_$03,
$06,EventScriptGroup_06,4,$B3D7C9,17,$B3D815,$16,read_condition,$80091E,between_$09_$0C,
$06,EventScriptGroup_06,4,$B3D7C9,18,$B3D81D,$1C,dialog_text_id,Text_$0200,mode_$00,
$06,EventScriptGroup_06,4,$B3D7C9,20,$B3D824,$1C,dialog_text_id,Text_$03BB,mode_$00,
$06,EventScriptGroup_06,4,$B3D7C9,22,$B3D82B,$14,read_condition,$7F1F64,bit_$05,
$06,EventScriptGroup_06,4,$B3D7C9,23,$B3D832,$1C,dialog_text_id,Text_$015E,mode_$00,
$06,EventScriptGroup_06,4,$B3D7C9,25,$B3D839,$1C,dialog_text_id,Text_$0402,mode_$00,
$06,EventScriptGroup_06,4,$B3D7C9,30,$B3D850,$1C,dialog_text_id,Text_$03BC,mode_$00,
$06,EventScriptGroup_06,4,$B3D7C9,32,$B3D857,$1C,dialog_text_id,Text_$0051,mode_$00,
$06,EventScriptGroup_06,4,$B3D7C9,38,$B3D871,$45,read_condition,$7F1F25,word_$0000,
$06,EventScriptGroup_06,4,$B3D7C9,39,$B3D87B,$1C,dialog_text_id,Text_$0440,mode_$00,
$06,EventScriptGroup_06,4,$B3D7C9,41,$B3D882,$1C,dialog_text_id,Text_$017A,mode_$00,
$06,EventScriptGroup_06,4,$B3D7C9,43,$B3D889,$16,read_condition,$80091E,between_$01_$05,
$06,EventScriptGroup_06,4,$B3D7C9,44,$B3D891,$15,read_condition,$80091E,eq_$07,
$06,EventScriptGroup_06,4,$B3D7C9,45,$B3D898,$15,read_condition,$80091E,eq_$19,
$06,EventScriptGroup_06,4,$B3D7C9,46,$B3D89F,$15,read_condition,$80091E,eq_$49,
$06,EventScriptGroup_06,4,$B3D7C9,47,$B3D8A6,$16,read_condition,$80091E,between_$10_$13,
$06,EventScriptGroup_06,4,$B3D7C9,48,$B3D8AE,$16,read_condition,$80091E,between_$14_$17,
$06,EventScriptGroup_06,4,$B3D7C9,49,$B3D8B6,$16,read_condition,$80091E,between_$09_$0C,
$06,EventScriptGroup_06,4,$B3D7C9,50,$B3D8BE,$1C,dialog_text_id,Text_$0200,mode_$00,
$06,EventScriptGroup_06,4,$B3D7C9,52,$B3D8C5,$1C,dialog_text_id,Text_$03B2,mode_$00,
$06,EventScriptGroup_06,4,$B3D7C9,55,$B3D8D2,$1C,dialog_text_id,Text_$03B3,mode_$00,
$06,EventScriptGroup_06,4,$B3D7C9,58,$B3D8DF,$1C,dialog_text_id,Text_$0212,mode_$00,
$06,EventScriptGroup_06,4,$B3D7C9,61,$B3D8EC,$1C,dialog_text_id,Text_$01DA,mode_$00,
$06,EventScriptGroup_06,4,$B3D7C9,64,$B3D8F9,$14,read_condition,$7F1F64,bit_$05,
$06,EventScriptGroup_06,4,$B3D7C9,65,$B3D900,$1C,dialog_text_id,Text_$0158,mode_$00,
$06,EventScriptGroup_06,4,$B3D7C9,67,$B3D907,$1C,dialog_text_id,Text_$0164,mode_$00,
$06,EventScriptGroup_06,5,$B3D90E,8,$B3D92D,$16,read_condition,$80091E,between_$09_$0C,
$06,EventScriptGroup_06,5,$B3D90E,9,$B3D935,$1C,dialog_text_id,Text_$0200,mode_$00,
$06,EventScriptGroup_06,5,$B3D90E,11,$B3D93C,$1C,dialog_text_id,Text_$03BB,mode_$00,
$06,EventScriptGroup_06,5,$B3D90E,13,$B3D943,$14,read_condition,$7F1F64,bit_$05,
$06,EventScriptGroup_06,5,$B3D90E,14,$B3D94A,$1C,dialog_text_id,Text_$015E,mode_$00,
$06,EventScriptGroup_06,5,$B3D90E,16,$B3D951,$1C,dialog_text_id,Text_$0168,mode_$00,
$06,EventScriptGroup_06,5,$B3D90E,18,$B3D958,$14,read_condition,$7F1F6A,bit_$0A,
$06,EventScriptGroup_06,5,$B3D90E,22,$B3D96F,$16,read_condition,$80091E,between_$09_$0C,
$06,EventScriptGroup_06,5,$B3D90E,23,$B3D977,$1C,dialog_text_id,Text_$0200,mode_$00,
$06,EventScriptGroup_06,5,$B3D90E,25,$B3D97E,$1C,dialog_text_id,Text_$03BA,mode_$00,
$06,EventScriptGroup_06,5,$B3D90E,27,$B3D985,$14,read_condition,$7F1F64,bit_$05,
$06,EventScriptGroup_06,5,$B3D90E,28,$B3D98C,$1C,dialog_text_id,Text_$0154,mode_$00,
$06,EventScriptGroup_06,5,$B3D90E,30,$B3D993,$1C,dialog_text_id,Text_$0403,mode_$00,
$06,EventScriptGroup_06,6,$B3D99B,7,$B3D9B6,$16,read_condition,$80091E,between_$09_$0C,
$06,EventScriptGroup_06,6,$B3D99B,8,$B3D9BE,$1C,dialog_text_id,Text_$0200,mode_$00,
$06,EventScriptGroup_06,6,$B3D99B,10,$B3D9C5,$1C,dialog_text_id,Text_$03BB,mode_$00,
$06,EventScriptGroup_06,6,$B3D99B,12,$B3D9CC,$14,read_condition,$7F1F64,bit_$05,
$06,EventScriptGroup_06,6,$B3D99B,13,$B3D9D3,$1D,dialog_text_id,Text_$015B,mode_$00,
$06,EventScriptGroup_06,6,$B3D99B,17,$B3D9E2,$1C,dialog_text_id,Text_$015C,mode_$00,
$06,EventScriptGroup_06,6,$B3D99B,19,$B3D9E9,$1C,dialog_text_id,Text_$015D,mode_$00,
$06,EventScriptGroup_06,6,$B3D99B,21,$B3D9F0,$1C,dialog_text_id,Text_$016C,mode_$00,
$07,EventScriptGroup_07,0,$B3DA17,6,$B3DA29,$14,read_condition,$7F1F66,bit_$00,
$07,EventScriptGroup_07,0,$B3DA17,7,$B3DA30,$14,read_condition,$7F1F6A,bit_$0C,
$07,EventScriptGroup_07,0,$B3DA17,14,$B3DA51,$1C,dialog_text_id,Text_$0200,mode_$00,
$07,EventScriptGroup_07,0,$B3DA17,16,$B3DA58,$1C,dialog_text_id,Text_$01C9,mode_$00,
$07,EventScriptGroup_07,0,$B3DA17,18,$B3DA5F,$14,read_condition,$7F1F6A,bit_$0C,
$07,EventScriptGroup_07,0,$B3DA17,19,$B3DA66,$15,read_condition,$7F1F1B,eq_$17,
$07,EventScriptGroup_07,0,$B3DA17,20,$B3DA6D,$15,read_condition,$7F1F1B,eq_$1E,
$07,EventScriptGroup_07,0,$B3DA17,21,$B3DA74,$1C,dialog_text_id,Text_$0393,mode_$00,
$07,EventScriptGroup_07,0,$B3DA17,23,$B3DA7B,$1C,dialog_text_id,Text_$01CD,mode_$00,
$07,EventScriptGroup_07,0,$B3DA17,25,$B3DA82,$1C,dialog_text_id,Text_$02AD,mode_$00,
$07,EventScriptGroup_07,0,$B3DA17,27,$B3DA89,$1C,dialog_text_id,Text_$03EC,mode_$00,
$07,EventScriptGroup_07,0,$B3DA17,34,$B3DAA9,$1C,dialog_text_id,Text_$0200,mode_$00,
$07,EventScriptGroup_07,0,$B3DA17,36,$B3DAB0,$1C,dialog_text_id,Text_$01C6,mode_$00,
$07,EventScriptGroup_07,0,$B3DA17,38,$B3DAB7,$14,read_condition,$7F1F6A,bit_$0C,
$07,EventScriptGroup_07,0,$B3DA17,39,$B3DABE,$15,read_condition,$7F1F1B,eq_$17,
$07,EventScriptGroup_07,0,$B3DA17,40,$B3DAC5,$15,read_condition,$7F1F1B,eq_$1E,
$07,EventScriptGroup_07,0,$B3DA17,41,$B3DACC,$1C,dialog_text_id,Text_$003F,mode_$00,
$07,EventScriptGroup_07,0,$B3DA17,43,$B3DAD3,$1C,dialog_text_id,Text_$01CE,mode_$00,
$07,EventScriptGroup_07,0,$B3DA17,45,$B3DADA,$1C,dialog_text_id,Text_$02AE,mode_$00,
$07,EventScriptGroup_07,0,$B3DA17,47,$B3DAE1,$1C,dialog_text_id,Text_$03ED,mode_$00,
$07,EventScriptGroup_07,0,$B3DA17,54,$B3DB01,$45,read_condition,$7F1F1F,word_$0000,
$07,EventScriptGroup_07,0,$B3DA17,55,$B3DB0B,$1C,dialog_text_id,Text_$043D,mode_$00,
$07,EventScriptGroup_07,0,$B3DA17,57,$B3DB12,$1C,dialog_text_id,Text_$0174,mode_$00,
$07,EventScriptGroup_07,0,$B3DA17,59,$B3DB19,$15,read_condition,$7F1F1B,eq_$17,
$07,EventScriptGroup_07,0,$B3DA17,60,$B3DB20,$15,read_condition,$7F1F1B,eq_$1E,
$07,EventScriptGroup_07,0,$B3DA17,61,$B3DB27,$1C,dialog_text_id,Text_$039A,mode_$00,
$07,EventScriptGroup_07,0,$B3DA17,63,$B3DB2E,$1C,dialog_text_id,Text_$02AF,mode_$00,
$07,EventScriptGroup_07,0,$B3DA17,65,$B3DB35,$1C,dialog_text_id,Text_$03F8,mode_$00,
$07,EventScriptGroup_07,0,$B3DA17,68,$B3DB42,$15,read_condition,$80091E,eq_$56,
$07,EventScriptGroup_07,0,$B3DA17,69,$B3DB49,$16,read_condition,$80091E,between_$10_$17,
$07,EventScriptGroup_07,0,$B3DA17,70,$B3DB51,$1C,dialog_text_id,Text_$0200,mode_$00,
$07,EventScriptGroup_07,0,$B3DA17,72,$B3DB58,$1C,dialog_text_id,Text_$03B5,mode_$00,
$07,EventScriptGroup_07,0,$B3DA17,75,$B3DB65,$1C,dialog_text_id,Text_$03B2,mode_$00,
$07,EventScriptGroup_07,1,$B3DB72,8,$B3DB90,$1C,dialog_text_id,Text_$0200,mode_$00,
$07,EventScriptGroup_07,1,$B3DB72,10,$B3DB97,$1C,dialog_text_id,Text_$01E0,mode_$00,
$07,EventScriptGroup_07,1,$B3DB72,12,$B3DB9E,$14,read_condition,$7F1F6A,bit_$0C,
$07,EventScriptGroup_07,1,$B3DB72,13,$B3DBA5,$15,read_condition,$7F1F1B,eq_$17,
$07,EventScriptGroup_07,1,$B3DB72,14,$B3DBAC,$15,read_condition,$7F1F1B,eq_$1E,
$07,EventScriptGroup_07,1,$B3DB72,15,$B3DBB3,$1C,dialog_text_id,Text_$0397,mode_$00,
$07,EventScriptGroup_07,1,$B3DB72,17,$B3DBBA,$1C,dialog_text_id,Text_$01CF,mode_$00,
$07,EventScriptGroup_07,1,$B3DB72,19,$B3DBC1,$1C,dialog_text_id,Text_$0405,mode_$00,
$07,EventScriptGroup_07,1,$B3DB72,21,$B3DBC8,$1C,dialog_text_id,Text_$03F0,mode_$00,
$07,EventScriptGroup_07,2,$B3DBD5,5,$B3DBE3,$14,read_condition,$7F1F66,bit_$02,
$07,EventScriptGroup_07,2,$B3DBD5,6,$B3DBEA,$14,read_condition,$7F1F6C,bit_$00,
$07,EventScriptGroup_07,2,$B3DBD5,13,$B3DC0B,$1C,dialog_text_id,Text_$0200,mode_$00,
$07,EventScriptGroup_07,2,$B3DBD5,15,$B3DC12,$1C,dialog_text_id,Text_$01C6,mode_$00,
$07,EventScriptGroup_07,2,$B3DBD5,17,$B3DC19,$15,read_condition,$7F1F1B,eq_$17,
$07,EventScriptGroup_07,2,$B3DBD5,18,$B3DC20,$15,read_condition,$7F1F1B,eq_$1E,
$07,EventScriptGroup_07,2,$B3DBD5,19,$B3DC27,$1C,dialog_text_id,Text_$0394,mode_$00,
$07,EventScriptGroup_07,2,$B3DBD5,21,$B3DC2E,$1C,dialog_text_id,Text_$02AE,mode_$00,
$07,EventScriptGroup_07,2,$B3DBD5,24,$B3DC39,$1C,dialog_text_id,Text_$03EF,mode_$00,
$07,EventScriptGroup_07,2,$B3DBD5,33,$B3DC60,$45,read_condition,$7F1F23,word_$0000,
$07,EventScriptGroup_07,2,$B3DBD5,34,$B3DC6A,$1C,dialog_text_id,Text_$043F,mode_$00,
$07,EventScriptGroup_07,2,$B3DBD5,36,$B3DC71,$1C,dialog_text_id,Text_$0178,mode_$00,
$07,EventScriptGroup_07,2,$B3DBD5,38,$B3DC78,$15,read_condition,$80091E,eq_$06,
$07,EventScriptGroup_07,2,$B3DBD5,39,$B3DC7F,$16,read_condition,$80091E,between_$10_$17,
$07,EventScriptGroup_07,2,$B3DBD5,40,$B3DC87,$1C,dialog_text_id,Text_$0200,mode_$00,
$07,EventScriptGroup_07,2,$B3DBD5,42,$B3DC8E,$1C,dialog_text_id,Text_$03B2,mode_$00,
$07,EventScriptGroup_07,2,$B3DBD5,45,$B3DC9B,$1C,dialog_text_id,Text_$0212,mode_$00,
$07,EventScriptGroup_07,2,$B3DBD5,48,$B3DCA8,$15,read_condition,$7F1F1B,eq_$17,
$07,EventScriptGroup_07,2,$B3DBD5,49,$B3DCAF,$15,read_condition,$7F1F1B,eq_$1E,
$07,EventScriptGroup_07,2,$B3DBD5,50,$B3DCB6,$1C,dialog_text_id,Text_$039C,mode_$00,
$07,EventScriptGroup_07,2,$B3DBD5,52,$B3DCBD,$1C,dialog_text_id,Text_$02B1,mode_$00,
$07,EventScriptGroup_07,2,$B3DBD5,54,$B3DCC4,$1C,dialog_text_id,Text_$03FA,mode_$00,
$07,EventScriptGroup_07,3,$B3DCD1,5,$B3DCDF,$14,read_condition,$7F1F66,bit_$01,
$07,EventScriptGroup_07,3,$B3DCD1,12,$B3DD00,$1C,dialog_text_id,Text_$0200,mode_$00,
$07,EventScriptGroup_07,3,$B3DCD1,14,$B3DD07,$1C,dialog_text_id,Text_$01CA,mode_$00,
$07,EventScriptGroup_07,3,$B3DCD1,16,$B3DD0E,$14,read_condition,$7F1F6A,bit_$0E,
$07,EventScriptGroup_07,3,$B3DCD1,17,$B3DD15,$15,read_condition,$7F1F1B,eq_$1E,
$07,EventScriptGroup_07,3,$B3DCD1,18,$B3DD1C,$1C,dialog_text_id,Text_$0079,mode_$00,
$07,EventScriptGroup_07,3,$B3DCD1,21,$B3DD27,$1C,dialog_text_id,Text_$01DC,mode_$00,
$07,EventScriptGroup_07,3,$B3DCD1,23,$B3DD2E,$1C,dialog_text_id,Text_$03EE,mode_$00,
$07,EventScriptGroup_07,3,$B3DCD1,32,$B3DD55,$45,read_condition,$7F1F21,word_$0000,
$07,EventScriptGroup_07,3,$B3DCD1,33,$B3DD5F,$1C,dialog_text_id,Text_$043E,mode_$00,
$07,EventScriptGroup_07,3,$B3DCD1,35,$B3DD66,$1C,dialog_text_id,Text_$0176,mode_$00,
$07,EventScriptGroup_07,3,$B3DCD1,37,$B3DD6D,$15,read_condition,$80091E,eq_$06,
$07,EventScriptGroup_07,3,$B3DCD1,38,$B3DD74,$16,read_condition,$80091E,between_$10_$17,
$07,EventScriptGroup_07,3,$B3DCD1,39,$B3DD7C,$1C,dialog_text_id,Text_$0200,mode_$00,
$07,EventScriptGroup_07,3,$B3DCD1,41,$B3DD83,$1C,dialog_text_id,Text_$03B2,mode_$00,
$07,EventScriptGroup_07,3,$B3DCD1,44,$B3DD90,$14,read_condition,$7F1F6A,bit_$0E,
$07,EventScriptGroup_07,3,$B3DCD1,45,$B3DD97,$15,read_condition,$7F1F1B,eq_$17,
$07,EventScriptGroup_07,3,$B3DCD1,46,$B3DD9E,$15,read_condition,$7F1F1B,eq_$1E,
$07,EventScriptGroup_07,3,$B3DCD1,47,$B3DDA5,$1C,dialog_text_id,Text_$039B,mode_$00,
$07,EventScriptGroup_07,3,$B3DCD1,49,$B3DDAC,$1C,dialog_text_id,Text_$01DE,mode_$00,
$07,EventScriptGroup_07,3,$B3DCD1,51,$B3DDB3,$1C,dialog_text_id,Text_$02B0,mode_$00,
$07,EventScriptGroup_07,3,$B3DCD1,53,$B3DDBA,$1C,dialog_text_id,Text_$03F9,mode_$00,
$07,EventScriptGroup_07,4,$B3DDC7,2,$B3DDCC,$14,read_condition,$7F1F6C,bit_$02,
$07,EventScriptGroup_07,4,$B3DDC7,3,$B3DDD3,$14,read_condition,$7F1F6C,bit_$03,
$07,EventScriptGroup_07,4,$B3DDC7,9,$B3DDEB,$14,read_condition,$7F1F66,bit_$03,
$07,EventScriptGroup_07,4,$B3DDC7,19,$B3DE1A,$1C,dialog_text_id,Text_$0200,mode_$00,
$07,EventScriptGroup_07,4,$B3DDC7,21,$B3DE21,$1C,dialog_text_id,Text_$01C7,mode_$00,
$07,EventScriptGroup_07,4,$B3DDC7,23,$B3DE28,$14,read_condition,$7F1F6C,bit_$02,
$07,EventScriptGroup_07,4,$B3DDC7,24,$B3DE2F,$15,read_condition,$7F1F1B,eq_$1E,
$07,EventScriptGroup_07,4,$B3DDC7,25,$B3DE36,$1C,dialog_text_id,Text_$0395,mode_$00,
$07,EventScriptGroup_07,4,$B3DDC7,27,$B3DE3D,$1C,dialog_text_id,Text_$01ED,mode_$00,
$07,EventScriptGroup_07,4,$B3DDC7,29,$B3DE44,$1C,dialog_text_id,Text_$03EC,mode_$00,
$07,EventScriptGroup_07,4,$B3DDC7,37,$B3DE68,$1C,dialog_text_id,Text_$01C8,mode_$00,
$07,EventScriptGroup_07,4,$B3DDC7,39,$B3DE6F,$1C,dialog_text_id,Text_$03BC,mode_$00,
$07,EventScriptGroup_07,4,$B3DDC7,41,$B3DE76,$15,read_condition,$7F1F1B,eq_$1E,
$07,EventScriptGroup_07,4,$B3DDC7,42,$B3DE7D,$1C,dialog_text_id,Text_$0396,mode_$00,
$07,EventScriptGroup_07,4,$B3DDC7,44,$B3DE84,$1C,dialog_text_id,Text_$03FD,mode_$00,
$07,EventScriptGroup_07,4,$B3DDC7,51,$B3DEA4,$45,read_condition,$7F1F25,word_$0000,
$07,EventScriptGroup_07,4,$B3DDC7,52,$B3DEAE,$1C,dialog_text_id,Text_$0440,mode_$00,
$07,EventScriptGroup_07,4,$B3DDC7,54,$B3DEB5,$1C,dialog_text_id,Text_$017A,mode_$00,
$07,EventScriptGroup_07,4,$B3DDC7,56,$B3DEBC,$16,read_condition,$80091E,between_$14_$17,
$07,EventScriptGroup_07,4,$B3DDC7,57,$B3DEC4,$1C,dialog_text_id,Text_$0200,mode_$00,
$07,EventScriptGroup_07,4,$B3DDC7,59,$B3DECB,$1C,dialog_text_id,Text_$03B3,mode_$00,
$07,EventScriptGroup_07,4,$B3DDC7,62,$B3DED8,$14,read_condition,$7F1F6C,bit_$02,
$07,EventScriptGroup_07,4,$B3DDC7,63,$B3DEDF,$15,read_condition,$7F1F1B,eq_$17,
$07,EventScriptGroup_07,4,$B3DDC7,64,$B3DEE6,$15,read_condition,$7F1F1B,eq_$1E,
$07,EventScriptGroup_07,4,$B3DDC7,65,$B3DEED,$1C,dialog_text_id,Text_$039D,mode_$00,
$07,EventScriptGroup_07,4,$B3DDC7,67,$B3DEF4,$1C,dialog_text_id,Text_$02B2,mode_$00,
$07,EventScriptGroup_07,4,$B3DDC7,69,$B3DEFB,$1C,dialog_text_id,Text_$03FB,mode_$00,
$07,EventScriptGroup_07,4,$B3DDC7,72,$B3DF08,$1C,dialog_text_id,Text_$01EE,mode_$00,
$07,EventScriptGroup_07,5,$B3DF0F,9,$B3DF31,$1C,dialog_text_id,Text_$0200,mode_$00,
$07,EventScriptGroup_07,5,$B3DF0F,11,$B3DF38,$1C,dialog_text_id,Text_$01CA,mode_$00,
$07,EventScriptGroup_07,5,$B3DF0F,14,$B3DF43,$14,read_condition,$7F1F6A,bit_$0C,
$07,EventScriptGroup_07,5,$B3DF0F,15,$B3DF4A,$14,read_condition,$7F1F6A,bit_$0E,
$07,EventScriptGroup_07,5,$B3DF0F,16,$B3DF51,$14,read_condition,$7F1F6C,bit_$00,
$07,EventScriptGroup_07,5,$B3DF0F,17,$B3DF58,$14,read_condition,$7F1F6C,bit_$02,
$07,EventScriptGroup_07,5,$B3DF0F,18,$B3DF5F,$1C,dialog_text_id,Text_$0398,mode_$00,
$07,EventScriptGroup_07,5,$B3DF0F,20,$B3DF66,$1C,dialog_text_id,Text_$01D1,mode_$00,
$07,EventScriptGroup_07,5,$B3DF0F,23,$B3DF71,$1C,dialog_text_id,Text_$01DD,mode_$00,
$07,EventScriptGroup_07,5,$B3DF0F,26,$B3DF7C,$1C,dialog_text_id,Text_$01E6,mode_$00,
$07,EventScriptGroup_07,5,$B3DF0F,29,$B3DF87,$1C,dialog_text_id,Text_$01EF,mode_$00,
$07,EventScriptGroup_07,5,$B3DF0F,36,$B3DFA5,$1C,dialog_text_id,Text_$01CB,mode_$00,
$07,EventScriptGroup_07,5,$B3DF0F,38,$B3DFAC,$1C,dialog_text_id,Text_$0200,mode_$00,
$07,EventScriptGroup_07,5,$B3DF0F,40,$B3DFB3,$15,read_condition,$7F1F1B,eq_$1E,
$07,EventScriptGroup_07,5,$B3DF0F,41,$B3DFBA,$1C,dialog_text_id,Text_$0399,mode_$00,
$07,EventScriptGroup_07,5,$B3DF0F,43,$B3DFC1,$1C,dialog_text_id,Text_$0324,mode_$00,
$07,EventScriptGroup_07,6,$B3DFCE,8,$B3DFEC,$1C,dialog_text_id,Text_$0200,mode_$00,
$07,EventScriptGroup_07,6,$B3DFCE,11,$B3DFF7,$1C,dialog_text_id,Text_$01C9,mode_$00,
$07,EventScriptGroup_07,6,$B3DFCE,14,$B3E002,$14,read_condition,$7F1F6C,bit_$02,
$07,EventScriptGroup_07,6,$B3DFCE,15,$B3E009,$15,read_condition,$7F1F1B,eq_$1E,
$07,EventScriptGroup_07,6,$B3DFCE,16,$B3E010,$1C,dialog_text_id,Text_$005E,mode_$00,
$07,EventScriptGroup_07,6,$B3DFCE,19,$B3E01B,$1C,dialog_text_id,Text_$01F0,mode_$00,
$07,EventScriptGroup_07,6,$B3DFCE,22,$B3E026,$1C,dialog_text_id,Text_$0146,mode_$00,
$07,EventScriptGroup_07,7,$B3E037,9,$B3E059,$1C,dialog_text_id,Text_$03BC,mode_$00,
$07,EventScriptGroup_07,7,$B3E037,11,$B3E060,$1C,dialog_text_id,Text_$01C8,mode_$00,
$07,EventScriptGroup_07,7,$B3E037,13,$B3E067,$15,read_condition,$7F1F1B,eq_$1E,
$07,EventScriptGroup_07,7,$B3E037,14,$B3E06E,$1C,dialog_text_id,Text_$0150,mode_$00,
$07,EventScriptGroup_07,7,$B3E037,16,$B3E075,$1C,dialog_text_id,Text_$03F6,mode_$00,
$08,EventScriptGroup_08,0,$B3E0DF,5,$B3E0ED,$14,read_condition,$7F1F66,bit_$00,
$08,EventScriptGroup_08,0,$B3E0DF,6,$B3E0F4,$14,read_condition,$7F1F6A,bit_$0C,
$08,EventScriptGroup_08,0,$B3E0DF,12,$B3E112,$16,read_condition,$80091E,between_$09_$0C,
$08,EventScriptGroup_08,0,$B3E0DF,13,$B3E11A,$1C,dialog_text_id,Text_$0200,mode_$00,
$08,EventScriptGroup_08,0,$B3E0DF,15,$B3E121,$1C,dialog_text_id,Text_$03B9,mode_$00,
$08,EventScriptGroup_08,0,$B3E0DF,17,$B3E128,$1C,dialog_text_id,Text_$0401,mode_$00,
$08,EventScriptGroup_08,0,$B3E0DF,23,$B3E142,$45,read_condition,$7F1F1F,word_$0000,
$08,EventScriptGroup_08,0,$B3E0DF,24,$B3E14C,$1C,dialog_text_id,Text_$043D,mode_$00,
$08,EventScriptGroup_08,0,$B3E0DF,26,$B3E153,$1C,dialog_text_id,Text_$0174,mode_$00,
$08,EventScriptGroup_08,0,$B3E0DF,28,$B3E15A,$1C,dialog_text_id,Text_$016B,mode_$00,
$08,EventScriptGroup_08,0,$B3E0DF,30,$B3E161,$16,read_condition,$80091E,between_$01_$05,
$08,EventScriptGroup_08,0,$B3E0DF,31,$B3E169,$16,read_condition,$80091E,between_$10_$17,
$08,EventScriptGroup_08,0,$B3E0DF,32,$B3E171,$15,read_condition,$80091E,eq_$06,
$08,EventScriptGroup_08,0,$B3E0DF,33,$B3E178,$15,read_condition,$80091E,eq_$19,
$08,EventScriptGroup_08,0,$B3E0DF,34,$B3E17F,$15,read_condition,$80091E,eq_$49,
$08,EventScriptGroup_08,0,$B3E0DF,35,$B3E186,$16,read_condition,$80091E,between_$09_$0C,
$08,EventScriptGroup_08,0,$B3E0DF,36,$B3E18E,$1C,dialog_text_id,Text_$0200,mode_$00,
$08,EventScriptGroup_08,0,$B3E0DF,38,$B3E195,$1C,dialog_text_id,Text_$0212,mode_$00,
$08,EventScriptGroup_08,0,$B3E0DF,41,$B3E1A2,$1C,dialog_text_id,Text_$03B5,mode_$00,
$08,EventScriptGroup_08,0,$B3E0DF,44,$B3E1AF,$1C,dialog_text_id,Text_$03B2,mode_$00,
$08,EventScriptGroup_08,0,$B3E0DF,47,$B3E1BC,$1C,dialog_text_id,Text_$01DA,mode_$00,
$08,EventScriptGroup_08,1,$B3E1C9,8,$B3E1E8,$16,read_condition,$80091E,between_$09_$0C,
$08,EventScriptGroup_08,1,$B3E1C9,9,$B3E1F0,$1C,dialog_text_id,Text_$0200,mode_$00,
$08,EventScriptGroup_08,1,$B3E1C9,11,$B3E1F7,$1C,dialog_text_id,Text_$03B0,mode_$00,
$08,EventScriptGroup_08,1,$B3E1C9,13,$B3E1FE,$1C,dialog_text_id,Text_$0411,mode_$00,
$08,EventScriptGroup_08,1,$B3E1C9,18,$B3E215,$16,read_condition,$80091E,between_$09_$0C,
$08,EventScriptGroup_08,1,$B3E1C9,19,$B3E21D,$1C,dialog_text_id,Text_$0200,mode_$00,
$08,EventScriptGroup_08,1,$B3E1C9,21,$B3E224,$1C,dialog_text_id,Text_$03B8,mode_$00,
$08,EventScriptGroup_08,1,$B3E1C9,23,$B3E22B,$1C,dialog_text_id,Text_$016D,mode_$00,
$08,EventScriptGroup_08,2,$B3E232,5,$B3E240,$14,read_condition,$7F1F66,bit_$02,
$08,EventScriptGroup_08,2,$B3E232,6,$B3E247,$14,read_condition,$7F1F6C,bit_$00,
$08,EventScriptGroup_08,2,$B3E232,12,$B3E265,$16,read_condition,$80091E,between_$09_$0C,
$08,EventScriptGroup_08,2,$B3E232,13,$B3E26D,$1C,dialog_text_id,Text_$0200,mode_$00,
$08,EventScriptGroup_08,2,$B3E232,15,$B3E274,$1C,dialog_text_id,Text_$03B9,mode_$00,
$08,EventScriptGroup_08,2,$B3E232,17,$B3E27B,$1C,dialog_text_id,Text_$016B,mode_$00,
$08,EventScriptGroup_08,2,$B3E232,24,$B3E298,$45,read_condition,$7F1F23,word_$0000,
$08,EventScriptGroup_08,2,$B3E232,25,$B3E2A2,$1C,dialog_text_id,Text_$043F,mode_$00,
$08,EventScriptGroup_08,2,$B3E232,27,$B3E2A9,$1C,dialog_text_id,Text_$0178,mode_$00,
$08,EventScriptGroup_08,2,$B3E232,29,$B3E2B0,$15,read_condition,$80091E,eq_$05,
